G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40
7.2647000	7.9823000	10.8690000	7.7612000	7.4752000	8.4766000	9.7966000	8.6828000	7.0477000	6.1264000	7.9014000	7.0585000	7.0079000	8.5327000	11.3690000	6.8271000	10.3430000	7.7582000	8.6243000	11.1860000	7.3521000	9.8843000	11.5050000	8.9523000	8.4735000	8.3304000	9.0241000	10.3710000	8.6516000	9.0083000	7.4075000	8.8884000	7.3004000	8.6576000	8.8632000	8.9469000	8.0814000	8.3462000	8.7529000	5.4412000
6.9462000	8.1907000	10.9190000	7.7767000	7.5174000	8.5429000	10.4870000	8.4112000	7.1704000	6.1401000	7.9044000	7.1660000	7.2632000	8.7359000	9.1407000	6.2613000	10.5720000	7.8091000	8.6709000	11.6260000	7.4607000	10.0530000	11.7200000	9.2815000	8.3632000	8.2071000	8.8894000	10.8640000	9.0052000	10.5050000	7.3279000	9.1190000	6.8189000	8.7557000	8.8945000	8.9488000	8.1384000	8.4265000	8.7617000	5.3139000
7.1097000	8.0149000	10.9070000	7.6988000	7.4838000	8.4778000	10.4760000	8.1731000	7.1473000	6.1461000	7.8240000	7.0543000	7.0443000	8.3261000	8.7688000	6.1564000	10.3390000	7.6559000	8.5908000	11.4310000	7.3382000	9.9750000	11.6220000	9.0804000	8.4322000	8.1858000	8.7385000	10.7420000	8.6843000	10.3620000	7.1414000	8.8407000	7.1460000	8.6800000	8.8936000	8.6858000	7.9840000	8.4143000	8.7758000	5.3943000
7.3295000	8.2732000	10.9660000	7.8693000	7.6443000	8.6092000	10.3720000	8.0171000	7.0499000	6.2660000	7.8605000	7.0366000	7.2352000	8.6419000	9.2510000	6.4310000	10.3780000	7.7161000	8.6214000	11.3140000	7.4307000	10.0930000	11.4630000	9.3870000	8.4667000	8.2967000	8.5981000	10.4640000	8.7082000	8.4897000	7.4934000	8.9563000	6.9524000	9.0910000	9.0935000	8.8169000	8.2060000	8.5674000	8.9714000	5.5634000
7.1787000	8.1474000	10.8890000	7.7261000	7.5039000	8.4663000	10.6310000	8.5550000	6.8236000	6.1554000	7.6926000	6.8455000	7.1100000	8.4587000	10.9850000	6.6251000	10.2720000	7.7710000	8.6139000	11.2770000	7.5217000	10.0880000	11.4520000	9.2143000	8.3574000	8.4195000	8.8848000	9.2590000	8.6530000	9.4306000	7.3785000	8.9057000	7.2256000	8.4397000	8.7349000	8.8314000	7.9141000	8.4000000	8.9354000	5.2839000
7.2913000	8.2012000	10.9320000	7.8665000	7.4961000	8.4937000	10.6480000	8.5545000	6.8566000	6.2189000	7.5461000	6.9920000	7.0920000	8.3494000	9.8733000	6.0821000	10.1520000	7.6467000	8.8031000	11.1860000	7.4273000	9.9806000	11.4610000	9.2296000	8.3835000	8.1980000	8.8377000	9.4123000	8.5067000	7.7058000	7.4471000	8.7312000	7.3229000	8.4768000	9.0429000	8.7092000	8.1389000	8.4440000	9.0086000	5.4008000
6.6457000	8.9103000	10.4260000	8.0508000	7.2711000	8.7026000	12.8430000	7.9099000	7.4704000	6.9349000	7.4750000	6.7615000	6.8678000	8.3160000	10.5750000	8.0732000	10.7560000	7.2897000	8.6027000	12.4930000	9.2006000	9.0893000	11.2030000	9.3809000	8.6253000	10.5550000	10.7780000	10.4590000	10.1860000	9.2024000	7.8545000	8.4040000	7.4061000	9.0240000	8.5009000	7.2043000	7.6204000	8.3302000	9.2700000	5.3003000
6.8403000	8.0537000	11.1110000	6.4401000	8.2562000	9.5007000	13.1360000	8.6582000	7.3027000	7.0675000	8.4197000	6.1104000	6.8141000	8.5217000	8.9538000	6.7627000	9.7226000	7.3522000	10.2580000	10.3080000	9.4961000	9.8558000	11.9160000	9.7498000	7.7628000	9.6928000	10.9400000	10.8910000	8.5192000	8.2989000	9.5196000	8.7069000	6.9590000	9.2519000	8.7979000	10.3210000	7.5769000	7.9967000	9.8703000	5.3253000
7.0130000	7.5179000	10.8530000	6.1909000	8.2404000	9.2359000	13.0410000	8.9884000	8.0962000	8.5798000	8.3626000	6.2273000	7.0232000	8.3315000	11.1110000	6.6791000	9.8405000	7.4055000	10.8110000	9.0344000	8.9190000	9.7524000	11.9660000	9.8260000	7.7982000	8.7272000	11.2480000	10.6890000	8.0457000	10.0190000	9.4029000	8.3147000	6.5674000	9.0966000	9.1992000	10.2910000	7.7278000	7.8416000	9.8750000	5.2962000
8.4645000	7.7173000	10.9140000	6.0846000	7.9268000	9.1183000	12.7890000	9.0003000	8.9403000	9.3403000	8.3566000	5.9837000	7.5451000	8.3361000	8.6509000	6.4208000	9.8555000	8.4465000	10.9520000	8.3327000	9.3983000	10.0840000	11.7330000	9.7824000	7.8181000	8.5432000	11.6180000	10.6180000	8.3264000	8.2616000	10.0400000	8.6186000	6.4337000	9.1777000	9.3855000	10.3340000	7.7155000	7.8023000	9.6609000	5.3702000
8.7125000	7.8064000	10.3490000	6.5831000	8.5817000	8.9414000	13.0960000	7.9198000	8.1062000	8.4569000	8.0921000	5.8693000	7.2686000	8.5630000	8.3519000	7.5431000	9.8150000	7.9019000	11.0640000	10.0270000	9.2862000	9.4480000	11.1750000	9.7041000	7.6652000	8.8041000	11.5570000	10.9070000	8.7414000	10.0540000	10.3320000	8.5500000	6.6839000	9.4643000	8.5425000	9.9216000	7.3640000	7.8373000	10.0120000	5.3220000
9.4036000	7.5863000	10.1160000	6.3337000	8.5468000	9.2862000	13.1070000	7.4405000	8.2283000	8.2745000	7.6157000	5.7140000	7.3888000	8.7550000	6.6129000	9.4733000	9.7203000	8.2509000	11.2030000	9.5779000	8.9447000	9.5087000	10.6210000	9.6082000	8.1644000	8.0972000	11.1840000	10.7170000	8.4761000	8.4270000	10.7550000	8.3013000	6.1132000	9.1087000	8.9890000	9.8022000	6.9903000	8.6951000	9.8154000	5.4830000
9.9524000	7.7184000	9.7212000	6.0618000	8.7708000	9.3310000	13.0280000	7.2732000	8.3359000	7.8225000	7.4782000	5.8561000	6.9413000	9.6853000	11.3330000	11.0090000	9.7203000	8.5969000	10.7830000	8.7537000	8.4965000	9.3321000	10.0400000	9.6455000	8.1230000	7.6710000	11.2130000	10.5060000	8.1082000	9.9895000	10.6420000	8.0377000	5.7161000	8.6913000	8.7380000	9.5919000	6.7776000	9.6519000	9.3818000	5.7315000
8.4421000	8.3252000	8.7302000	7.8847000	9.0655000	8.6940000	13.1440000	7.7087000	8.1172000	8.0011000	7.8106000	7.6543000	7.2694000	8.7201000	7.0656000	8.3969000	9.5952000	8.9852000	7.4069000	11.2990000	8.0967000	8.4917000	8.3346000	10.5880000	9.3336000	8.4899000	9.3842000	11.6490000	7.6062000	9.1202000	7.0843000	8.6845000	7.1575000	9.2062000	8.4561000	8.4449000	8.7176000	8.5321000	9.4755000	5.6741000
8.0160000	8.2947000	8.1870000	7.8768000	8.6202000	8.4268000	11.3060000	7.3848000	8.2307000	7.7260000	7.4982000	7.9395000	7.5809000	8.2992000	10.0620000	8.7965000	9.0882000	7.9664000	7.7428000	13.6310000	8.2771000	8.6018000	8.1105000	10.5690000	9.0257000	8.2615000	10.2490000	10.3190000	7.7299000	10.4960000	6.3831000	8.6135000	6.8426000	9.1317000	9.1369000	8.3569000	8.3263000	8.3631000	9.1559000	5.3645000
8.7000000	6.9399000	8.7383000	8.1432000	8.6859000	7.9293000	10.5810000	8.6620000	7.8303000	7.7472000	7.5826000	7.3031000	7.5077000	8.2390000	8.1886000	7.8252000	9.7756000	7.4539000	8.3480000	12.3160000	8.3515000	8.0117000	8.6014000	9.9530000	8.9325000	9.4943000	11.5000000	10.1450000	7.9892000	8.3416000	7.2852000	8.4850000	7.1378000	8.7616000	9.2500000	8.0251000	7.9976000	8.5137000	9.1550000	5.3833000
7.8028000	8.9924000	9.7445000	7.3988000	8.6301000	8.9021000	11.5880000	8.6954000	7.4878000	6.5833000	8.4795000	6.3760000	7.6297000	8.4751000	8.6855000	6.9389000	9.6612000	8.3404000	7.7220000	10.9250000	8.0947000	8.7478000	8.8462000	10.3250000	8.8002000	9.3945000	9.5686000	11.0270000	8.7847000	8.2019000	6.9790000	8.8612000	7.6389000	8.8364000	9.1305000	9.7195000	8.8215000	8.4001000	9.1738000	5.5672000
7.8165000	8.1066000	8.7103000	7.4157000	8.5806000	8.7235000	11.5820000	7.3059000	8.0410000	7.3382000	9.4308000	7.5677000	7.5759000	8.3974000	10.5920000	8.0571000	9.9983000	8.1608000	7.8428000	13.5320000	8.2559000	9.4183000	8.2394000	11.0040000	8.7046000	9.1355000	10.7670000	11.6490000	8.4538000	8.2924000	6.7537000	8.7636000	6.6478000	9.8738000	8.8253000	9.5561000	8.5535000	8.2208000	8.9210000	5.3188000
9.2627000	7.5518000	8.1572000	7.6902000	8.7937000	7.9471000	10.1650000	7.6764000	8.4897000	8.0790000	7.6162000	7.2152000	7.1603000	8.3595000	10.2170000	8.3109000	9.4627000	7.8490000	7.8256000	12.8230000	8.5742000	8.4854000	8.2492000	9.7449000	8.8997000	9.4797000	9.4288000	11.3170000	7.8039000	8.0544000	7.6286000	8.3111000	7.1790000	8.8541000	9.4024000	8.4803000	7.9974000	8.7860000	8.9081000	5.5778000
8.1852000	8.2593000	9.3117000	7.6837000	8.3645000	8.7757000	10.3770000	8.8814000	8.1940000	7.1212000	8.0936000	7.3205000	12.9870000	8.4704000	10.5950000	7.5007000	10.3160000	8.5933000	7.9862000	9.7326000	8.6905000	8.4458000	8.5120000	10.9330000	8.7895000	8.3353000	10.4580000	9.9430000	8.2960000	10.1060000	6.2456000	8.9687000	7.1907000	8.1100000	8.7834000	7.8073000	8.0898000	8.6560000	9.5353000	5.4283000
7.8154000	8.0443000	9.4248000	7.4798000	8.5308000	8.5579000	10.8210000	8.6449000	7.8754000	6.7654000	7.2423000	7.3961000	12.9630000	8.5738000	8.4353000	7.6246000	10.7770000	8.0427000	7.8282000	9.7099000	8.0410000	7.9671000	8.3950000	10.7360000	8.6526000	8.2290000	10.0470000	11.0240000	8.3221000	9.9178000	6.0995000	8.3674000	6.6578000	9.0240000	8.6399000	7.7126000	8.3496000	8.1620000	9.5043000	5.2179000
7.9036000	8.0613000	9.2055000	7.3837000	8.5481000	8.4238000	10.7890000	8.8814000	7.5676000	7.0729000	7.4674000	7.6172000	12.9300000	8.5529000	8.6796000	7.9098000	10.9370000	8.1805000	8.0034000	9.9604000	7.8781000	7.9296000	8.2278000	10.2960000	8.2907000	8.2033000	10.6690000	10.0930000	8.3773000	10.2650000	6.3124000	8.2942000	7.2493000	9.4327000	8.4731000	8.0023000	8.3102000	8.2716000	9.5332000	5.2764000
8.0062000	8.3316000	9.5696000	7.4160000	8.5216000	8.8298000	11.2370000	8.7013000	7.4488000	7.1082000	7.3275000	7.1389000	13.1330000	8.5459000	10.7450000	7.3497000	10.7420000	8.5293000	7.5030000	9.3590000	8.1593000	8.5593000	8.4522000	10.4860000	9.0194000	8.3015000	10.5590000	10.8460000	8.0865000	8.0609000	6.5650000	8.6868000	7.4346000	8.9192000	8.7030000	7.8491000	8.4351000	8.4073000	9.0710000	5.6435000
8.0863000	7.9506000	9.7463000	7.4682000	8.6161000	8.7265000	11.5320000	8.4078000	7.6099000	7.1411000	6.9422000	7.5160000	13.2410000	8.6200000	9.8984000	7.6623000	11.3310000	7.9797000	7.8533000	9.2048000	8.4446000	8.3124000	8.2211000	10.2210000	8.6395000	8.6809000	11.0920000	8.0205000	8.1682000	8.4739000	6.3537000	8.2349000	7.3670000	8.9447000	8.7822000	8.1129000	8.4429000	8.2366000	9.5817000	5.3661000
8.0831000	7.9303000	9.6387000	7.3778000	8.3147000	8.5835000	11.4770000	8.7218000	7.3759000	6.7724000	7.2728000	7.2052000	12.9640000	8.5066000	10.0090000	7.4889000	10.9660000	8.0186000	7.6674000	9.8028000	8.0441000	8.0485000	8.1518000	10.4090000	8.3326000	8.5164000	10.6760000	10.9540000	8.0701000	9.5259000	6.1830000	8.4242000	7.0179000	9.3848000	8.5240000	7.8567000	8.2194000	8.0070000	9.3822000	5.2051000
7.8747000	7.8798000	10.2810000	7.1833000	7.9942000	8.3294000	12.0270000	8.4943000	7.5192000	6.1920000	7.5134000	7.1600000	13.4180000	8.6015000	10.4440000	6.8234000	11.0090000	7.5021000	7.6992000	11.9810000	7.8872000	8.5439000	8.6533000	10.5170000	8.8831000	8.6106000	11.4730000	10.8340000	8.5869000	8.3710000	6.3136000	8.5344000	7.3477000	8.9448000	8.6741000	7.4966000	8.0642000	8.2931000	8.6404000	5.3570000
7.6232000	7.7164000	10.3210000	7.0346000	8.2159000	8.4818000	12.1630000	8.6542000	7.4213000	6.3543000	7.4498000	6.9484000	13.5030000	8.4291000	11.9610000	7.0940000	11.0380000	7.5096000	7.8588000	12.0150000	7.9042000	8.7182000	8.7879000	10.4260000	8.7767000	8.8849000	11.4680000	10.5330000	8.6498000	8.3393000	6.1945000	8.4936000	7.6632000	8.7603000	8.5582000	7.3946000	7.9484000	8.6125000	9.0029000	5.2651000
7.7372000	7.8038000	10.1690000	7.2348000	8.2497000	8.5877000	11.7500000	8.5076000	7.5224000	6.4347000	7.5421000	7.1956000	13.1650000	8.4869000	10.0260000	6.8791000	10.7920000	7.8455000	7.9213000	11.9630000	7.9250000	8.6138000	8.5258000	10.4770000	8.8362000	8.7922000	11.5830000	10.8390000	8.5371000	8.0409000	6.3270000	8.4592000	7.3504000	8.7594000	8.7862000	7.1888000	8.0582000	8.5622000	8.8858000	5.4572000
7.1449000	8.2215000	10.3280000	6.8737000	7.3822000	8.4996000	12.3390000	9.5049000	7.8650000	6.0457000	7.6044000	6.6527000	13.0390000	8.4376000	8.2924000	6.6410000	11.1500000	7.5462000	8.3239000	11.3580000	7.8802000	8.6319000	9.8709000	10.9440000	8.1148000	8.6576000	10.8950000	10.0760000	9.4459000	8.9802000	6.2697000	8.1793000	7.6389000	9.0575000	8.5662000	7.4417000	8.3512000	8.1721000	8.7206000	5.3680000
6.9950000	8.2481000	10.0960000	6.7785000	7.4005000	8.7669000	12.1090000	9.4617000	7.6129000	5.9938000	7.8053000	6.8841000	13.0340000	8.3661000	8.6796000	6.6516000	10.9270000	7.8812000	8.4890000	11.0620000	8.0295000	8.6752000	9.8128000	11.1400000	8.3518000	8.4857000	10.4690000	9.3402000	9.3021000	9.3823000	6.2117000	8.2125000	7.9005000	8.5529000	8.7988000	7.4626000	8.4046000	8.2777000	8.5882000	5.4370000
7.3538000	8.2813000	9.9808000	7.0601000	7.4088000	8.7276000	12.1190000	9.4007000	7.9463000	6.1270000	8.3334000	6.7877000	13.0080000	8.6447000	10.3930000	6.3573000	10.6970000	8.3390000	8.4544000	11.0190000	8.2819000	8.7848000	9.6624000	11.0490000	8.2525000	8.5537000	10.5010000	9.9430000	9.2364000	10.0580000	6.1892000	8.2494000	7.7170000	9.2500000	8.5304000	7.3558000	8.2341000	8.8171000	8.4459000	5.7297000
7.3081000	8.2338000	10.1410000	7.0333000	7.7199000	8.5434000	12.5200000	8.9198000	7.6931000	5.9926000	7.8569000	6.7314000	12.7360000	8.4951000	8.7968000	6.2627000	10.7480000	7.9905000	8.1268000	10.9780000	7.9632000	8.8803000	9.2039000	10.9480000	8.5248000	8.2736000	10.3250000	11.4570000	9.2451000	9.1202000	6.5539000	8.1923000	7.3457000	8.2907000	8.6914000	7.6266000	8.4321000	8.7086000	8.4660000	5.3913000
6.7710000	7.7132000	9.9444000	6.6348000	7.4612000	8.4024000	12.6300000	9.1666000	7.6501000	5.5251000	7.6986000	6.6414000	12.9960000	8.1625000	10.4090000	6.3595000	11.1150000	7.2005000	8.2826000	11.2800000	7.6413000	8.9411000	9.3230000	10.7810000	8.3218000	8.4066000	10.9820000	11.1790000	9.2854000	8.6199000	6.3969000	7.6110000	7.4071000	9.1868000	8.5148000	7.3521000	7.8857000	8.2913000	8.6953000	5.0006000
6.8663000	7.9500000	10.0180000	6.8487000	7.4116000	8.3194000	12.7540000	9.1122000	7.6531000	5.7024000	8.1214000	6.5927000	13.1210000	8.5163000	8.4583000	6.2974000	10.9150000	7.6481000	8.0630000	11.0680000	7.8234000	8.9314000	9.2833000	10.7330000	8.4521000	8.2230000	10.9500000	9.0147000	9.0379000	8.1656000	6.5332000	8.0514000	7.2344000	9.0115000	8.5357000	7.3783000	8.0433000	9.2315000	8.5917000	5.3229000
8.1784000	8.8445000	9.0833000	7.4580000	8.2303000	8.8060000	10.4300000	8.5362000	8.0020000	7.1615000	7.9282000	7.7165000	12.2940000	8.7866000	10.5110000	7.3568000	9.4151000	8.7192000	7.7118000	9.7103000	8.4216000	8.9258000	8.5887000	10.6680000	9.2555000	7.8200000	9.1515000	10.8640000	7.9980000	8.0680000	6.1190000	8.7981000	7.0792000	8.7637000	9.0495000	7.7593000	8.4042000	8.5984000	9.2183000	5.3024000
8.1231000	8.7660000	9.1858000	7.5165000	8.3203000	8.7037000	10.6520000	8.2509000	7.7724000	7.0214000	8.2209000	7.3222000	12.3640000	8.7094000	11.2530000	7.5864000	9.6670000	9.1458000	7.8095000	9.6893000	8.2050000	8.4562000	8.2828000	10.7230000	9.1625000	8.0665000	9.2945000	11.1470000	8.0340000	8.4422000	6.2345000	8.6077000	6.9796000	9.4753000	9.0402000	8.0143000	8.4892000	8.7713000	8.9983000	5.3424000
8.5867000	8.9203000	9.2315000	7.6734000	8.3223000	8.9331000	10.2670000	8.6092000	8.3221000	7.0509000	8.5000000	7.5401000	12.3920000	8.8643000	10.0240000	7.2218000	9.3577000	8.4182000	8.0537000	9.0978000	8.8870000	8.9277000	8.6083000	11.0510000	9.4100000	7.9941000	8.9264000	10.5000000	8.1192000	8.9641000	6.4819000	8.7994000	7.0654000	8.6249000	9.2915000	8.0952000	8.5583000	9.0978000	9.1099000	5.2800000
7.9793000	8.1359000	9.6383000	7.1616000	7.9717000	8.5602000	10.2970000	8.8188000	7.6257000	6.7241000	7.4226000	7.2961000	12.8250000	8.5067000	10.0760000	7.4503000	10.2000000	8.2947000	7.5808000	10.5180000	8.1629000	8.5416000	8.3500000	10.3760000	8.7541000	8.1962000	10.8580000	9.6434000	8.3880000	8.3444000	5.9748000	8.5390000	7.1481000	8.5940000	8.6634000	7.5817000	8.1256000	8.4953000	8.9540000	5.2924000
8.0271000	8.2503000	9.6874000	7.2379000	8.1848000	8.7235000	10.7600000	8.6988000	7.7425000	6.9144000	7.7634000	7.4386000	13.1030000	8.3905000	9.0598000	7.6514000	10.5440000	8.6334000	8.0378000	10.1500000	8.1653000	8.7069000	8.2909000	10.2920000	8.8374000	8.3457000	11.2790000	11.7750000	8.4300000	8.7935000	6.3964000	8.5709000	7.1432000	9.3088000	8.6582000	7.8253000	8.3612000	8.4240000	8.9241000	5.3586000
7.7375000	8.1575000	9.6820000	6.9407000	8.2528000	8.5777000	10.4300000	8.6744000	7.4400000	6.6770000	7.5348000	7.4330000	13.0320000	8.3570000	8.7599000	7.6875000	10.7240000	8.3188000	7.9845000	10.4310000	7.8003000	8.2957000	8.4589000	10.1090000	8.5512000	8.3742000	11.2720000	8.4966000	8.1628000	7.5606000	6.1035000	8.3949000	7.2411000	8.4216000	8.6510000	7.8221000	8.2458000	8.4296000	9.0373000	5.2090000
8.0477000	7.9559000	9.8199000	7.3357000	8.2059000	8.8371000	9.7840000	8.5410000	7.6441000	6.4913000	7.8851000	7.2634000	12.7590000	8.4783000	8.6695000	7.6468000	10.3830000	8.2033000	7.8721000	10.2120000	8.0542000	8.3432000	8.2025000	10.3580000	8.6463000	8.3881000	11.3200000	8.2479000	7.9625000	10.4930000	6.1828000	8.4609000	7.0233000	8.6171000	8.4629000	7.4415000	8.2449000	8.2104000	9.1524000	5.2597000
8.0106000	8.1656000	9.8760000	7.2346000	8.1289000	8.7435000	9.8594000	8.7577000	7.4162000	6.7012000	6.4824000	7.2856000	12.6540000	8.5690000	9.7501000	7.4580000	10.6740000	8.5758000	7.5454000	9.6683000	8.0716000	8.4832000	8.2305000	10.1620000	8.6363000	8.4725000	11.6540000	9.9124000	8.1747000	7.6928000	6.3942000	8.4613000	7.1826000	9.5972000	8.6857000	7.6901000	8.3857000	8.0012000	8.6770000	5.2937000
8.0338000	7.9711000	9.8372000	7.0927000	8.3052000	8.9097000	9.9963000	8.4942000	7.4616000	6.7761000	7.4568000	7.4576000	12.6280000	8.5714000	8.5684000	7.5813000	10.6950000	7.8658000	7.7580000	10.3820000	7.8859000	8.2353000	8.3775000	10.2200000	8.7829000	8.5937000	11.6500000	11.2540000	7.9876000	8.9121000	6.3342000	7.9703000	7.1044000	8.9595000	8.7987000	7.9253000	8.3448000	8.3566000	9.1840000	5.2782000
8.5973000	8.8166000	9.0136000	7.4635000	8.7231000	9.0753000	8.7320000	8.7167000	8.2687000	6.7801000	8.2622000	7.9535000	12.6470000	8.7646000	7.9920000	7.9452000	10.0820000	7.7841000	7.8696000	7.7052000	7.6992000	8.4623000	8.7618000	11.1660000	9.4428000	8.1882000	9.1124000	11.0430000	7.8111000	7.9979000	6.1501000	8.5736000	7.2447000	8.6478000	9.4893000	8.6026000	8.7673000	8.8150000	9.2520000	5.2682000
8.4123000	8.4028000	8.7476000	7.7691000	8.7326000	8.8178000	8.7641000	8.7213000	7.8758000	7.1318000	7.8721000	7.9247000	12.4200000	8.6921000	10.4910000	8.0475000	10.1210000	9.2935000	7.4568000	8.0590000	8.4378000	8.0102000	8.2497000	11.0530000	9.0724000	8.1438000	9.2924000	8.4180000	7.6474000	8.0544000	6.1751000	8.5032000	7.3010000	9.0721000	9.1850000	8.2269000	8.7233000	8.2435000	9.5067000	5.2484000
8.2846000	8.4500000	8.7057000	7.8009000	8.5324000	8.7626000	8.7490000	8.7726000	7.8050000	7.0855000	7.8376000	7.8201000	12.4900000	8.7332000	10.9690000	7.9172000	9.7711000	8.6443000	7.5186000	8.3331000	8.3539000	7.8516000	8.3091000	10.9400000	9.0100000	8.1198000	8.9467000	10.6010000	7.6704000	7.8954000	6.2504000	8.5226000	7.2024000	8.7691000	9.0711000	8.3498000	8.5889000	8.5862000	9.3854000	5.3798000
8.3834000	8.5948000	9.0149000	7.7011000	8.7619000	8.7046000	9.5176000	9.0105000	7.9060000	7.0774000	8.1152000	7.8015000	11.9700000	8.7985000	8.7291000	7.8787000	9.3655000	8.9338000	7.4235000	8.6992000	8.4346000	8.4897000	8.4278000	10.6300000	9.1951000	8.1434000	8.9864000	11.3750000	7.5319000	8.5387000	6.5454000	8.6979000	7.1237000	9.6790000	9.0345000	7.8941000	8.4528000	8.6946000	9.4989000	5.6469000
7.9835000	8.6175000	9.1596000	7.6882000	8.8159000	8.7974000	9.6570000	9.2382000	8.0401000	6.9399000	7.5524000	7.8927000	11.7720000	8.7041000	9.5160000	8.0887000	9.6755000	7.1824000	7.6201000	8.5694000	7.8551000	8.0431000	8.2732000	10.7250000	9.3395000	8.1751000	9.0794000	8.8852000	7.5633000	8.1480000	6.3906000	8.2951000	7.2160000	9.1306000	9.0069000	8.1135000	8.7676000	8.7209000	9.7159000	5.3015000
8.1795000	8.5492000	8.8769000	7.4500000	8.5943000	8.7795000	9.4823000	8.9227000	7.9291000	6.9785000	7.5796000	7.9561000	12.0720000	8.6248000	10.3360000	7.9323000	9.5006000	9.5117000	7.4048000	8.7260000	8.5240000	8.3176000	8.3388000	10.6770000	9.5163000	8.1350000	8.9828000	11.5920000	7.6988000	8.6233000	6.3303000	8.4503000	7.4193000	9.2077000	9.2357000	7.9906000	8.3977000	8.6262000	9.6364000	5.2806000
7.3338000	8.4645000	9.1663000	7.5194000	7.8738000	8.7799000	11.4660000	8.7741000	7.0494000	5.7137000	8.8065000	6.5086000	7.4072000	8.5743000	8.6557000	7.6225000	9.7027000	7.8486000	8.5331000	13.7720000	7.9254000	9.3043000	8.5864000	10.2120000	8.8324000	9.9142000	10.2220000	10.0950000	8.4408000	8.3403000	7.0304000	8.7908000	7.2298000	9.0590000	9.2401000	9.7438000	8.8811000	9.2220000	9.0065000	5.6676000
7.6877000	8.4591000	9.6872000	7.8205000	8.0203000	8.7469000	8.0966000	9.4029000	7.4432000	5.8235000	8.3947000	6.5971000	7.5135000	8.7454000	10.0200000	7.6429000	8.5832000	8.0937000	8.4735000	13.5760000	8.1412000	9.3710000	8.8436000	10.2280000	9.0189000	9.6345000	10.5360000	10.8130000	8.1176000	8.8218000	7.1656000	8.5845000	7.5059000	8.9449000	9.1758000	9.3215000	8.3138000	8.9027000	8.7263000	5.5667000
7.2077000	8.3195000	9.5792000	7.8611000	8.1239000	8.8268000	7.9167000	9.1587000	7.5459000	6.1289000	8.0132000	6.7323000	7.8886000	8.5498000	9.4754000	7.4652000	8.2085000	7.9961000	8.3874000	13.6170000	7.8965000	9.2230000	8.3135000	10.2990000	8.8512000	9.1179000	9.7781000	11.2340000	8.1428000	9.8443000	6.9981000	8.5452000	7.6785000	9.2062000	9.0885000	9.4132000	8.6074000	8.8478000	8.8058000	5.5007000
7.2367000	8.3724000	9.8395000	7.4447000	8.0161000	8.7158000	9.9727000	8.4865000	7.1788000	7.8563000	9.1106000	6.7710000	7.3865000	9.0964000	10.0020000	7.6056000	10.4030000	7.5557000	9.4782000	13.4530000	8.5606000	9.5412000	11.2360000	10.1560000	8.2044000	10.5860000	10.2660000	8.4118000	9.5345000	9.9178000	7.4717000	8.5730000	7.1500000	9.0836000	8.7866000	9.3792000	8.1051000	8.6056000	9.2357000	5.7720000
6.9481000	8.2285000	9.9612000	7.1179000	7.6720000	8.8074000	9.6958000	8.4198000	7.2975000	8.7095000	8.5487000	6.5734000	7.3978000	8.9050000	11.0090000	7.0462000	10.5490000	7.5946000	8.9248000	12.8700000	9.2980000	9.6407000	10.8440000	10.0730000	8.6458000	9.7877000	10.0860000	8.8852000	9.9690000	9.8627000	7.6169000	8.5790000	6.9919000	8.4269000	9.0083000	8.9615000	7.8934000	8.2720000	9.1226000	5.6955000
